Influencer's Name,Post,Date Created,Engagement,Number of Likes,Platform,Categoria
Rede Condor (@redecondor),https://www.instagram.com/p/B_TQPQ6JSlw/,2020-07-31T02:39:06.711034Z,0.09,100,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_NfP1-h-GN/,2020-07-31T02:38:58.872063Z,0.22,237,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_IvdvvhS1R/,2020-07-31T02:38:57.822036Z,1.51,1551,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_GUsB7hF6R/,2020-07-31T02:38:47.192007Z,02.03,1965,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_GG2q9B3_m/,2020-07-31T02:38:45.257991Z,1.86,1839,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_FT6IKJ2kW/,2020-07-31T02:38:42.360828Z,0.18,189,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_D6OUbBu3H/,2020-07-31T02:38:38.808994Z,0.22,228,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_DsoBnhCJH/,2020-07-31T02:38:36.466754Z,1.24,1255,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_DUc1qhBsg/,2020-07-31T02:38:32.020623Z,1.19,1229,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B_A6D6ShHII/,2020-07-31T02:38:28.501458Z,0.11,119,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-9luHChyNn/,2020-07-31T02:38:23.962630Z,0.19,203,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-7-VJPh3UW/,2020-07-31T02:38:21.940083Z,0.27,279,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-7AlN5BWwl/,2020-07-31T02:38:15.241889Z,1.74,1801,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-0Wu9oB_kp/,2020-07-31T02:38:06.095645Z,0.16,170,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-0MQ3Yhjnr/,2020-07-31T02:38:05.055444Z,2.29,2351,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-zEZ0sBYx0/,2020-07-16T02:55:59.470668Z,0.32,282,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-xdMMPh8QJ/,2020-07-16T02:55:57.035918Z,1.69,1720,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-xWczbBtEJ/,2020-07-31T02:37:56.887693Z,0.05,60,Instagram,produtos específicos
Rede Condor (@redecondor),https://www.instagram.com/p/B-w7OIgB3go/,2020-07-31T02:37:53.100277Z,0.18,187,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B_4mDB1HPNz/,2020-07-16T03:42:49.192996Z,0.6,233,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B9l0gEwnmWO/,2020-07-16T03:42:31.096343Z,0.48,180,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B9Eq8WfHDzV/,2020-07-31T03:17:13.137084Z,0.51,200,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B81ihITnzzJ/,2020-07-31T03:17:09.641263Z,0.2,78,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B8wL3Wkn0bO/,2020-07-31T03:17:08.537917Z,0.43,154,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B8vwTXrHqa5/,2020-07-31T03:17:06.104359Z,0.3,116,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B8jC2manKMH/,2020-07-31T03:17:03.727488Z,0.21,86,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B6S9JeRntqh/,2020-07-16T03:41:13.351953Z,0.62,189,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B6A39U9nd2K/,2020-07-16T03:40:47.633481Z,0.36,137,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B58LL-LHBfP/,2020-07-16T03:40:42.180147Z,0.49,176,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B4NbW80HcXy/,2020-07-16T03:40:09.290043Z,0.79,299,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B4Cd4tNnEDM/,2020-07-31T03:16:02.047524Z,0.57,199,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B3__f7ZnHLR/,2020-07-31T03:15:59.651749Z,0.37,144,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B3Zu4zAHblP/,2020-07-16T03:39:58.018750Z,0.39,154,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B3XvyZAAgT4/,2020-07-31T03:15:52.596567Z,0.37,146,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B29EbAsnF3y/,2020-07-31T03:15:49.089854Z,0.23,92,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B26Y2-on9ng/,2020-07-31T03:15:41.522452Z,0.32,125,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B1OWMYjH2Xz/,2020-07-31T03:15:30.482902Z,0.24,92,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B1BhYSRnXKp/,2020-07-16T03:39:14.522447Z,0.19,75,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B08bis2H3TR/,2020-07-31T03:15:24.619481Z,0.18,68,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B03LUPVHrgO/,2020-07-31T03:15:22.152100Z,0.28,111,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B0n_xt8HRfy/,2020-07-31T03:15:19.426125Z,0.4,160,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/B0BbPhXnT-E/,2020-07-31T03:15:11.828849Z,0.14,53,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bw2B0vdh53o/,2020-07-31T03:14:23.386995Z,0.24,97,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BwsQwGshtRx/,2020-07-31T03:14:20.090004Z,0.38,152,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BwDUftWBEpA/,2020-07-31T03:14:15.755916Z,0.49,190,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BwAL-pVBAVj/,2020-07-31T03:14:12.707375Z,0.32,130,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BvzhMKNhZoa/,2020-07-31T03:14:11.101712Z,0.44,170,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BvzditZB7E7/,2020-07-31T03:14:09.387801Z,0.55,223,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BvWZ2OtB4Vo/,2020-07-16T03:37:00.368622Z,0.49,185,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bu_3pJBBHY0/,2020-07-31T03:13:56.775028Z,0.14,58,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BuYsZdFB0ll/,2020-07-16T03:36:37.944040Z,0.24,93,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bsx1ni_hhxD/,2020-07-31T03:13:35.882364Z,0.16,65,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bs6BGH3BmVw/,2020-07-31T03:13:33.862761Z,0.14,57,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bsu0o2SBLdR/,2020-07-31T03:13:30.812375Z,0.17,70,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BsnZ_ZuhwsG/,2020-07-31T03:13:28.454338Z,0.2,85,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BsgWTAkBvMj/,2020-07-31T03:13:26.996313Z,0.17,65,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BrAdpFzBCBA/,2020-07-16T03:35:07.223882Z,0.25,91,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bm3o8sIBqLX/,2020-07-31T03:12:52.594912Z,0.14,54,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bls4IWkBav5/,2020-07-31T03:12:41.474387Z,01.05,341,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Blp65C9BHAZ/,2020-07-31T03:12:38.910306Z,0.26,96,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BieuCEahbkI/,2020-07-31T03:12:10.499721Z,0.23,94,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BiWtaeEh7Dc/,2020-07-31T03:12:08.454270Z,0.17,71,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BiU8ntTBXGY/,2020-07-31T03:12:04.925414Z,0.18,73,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BiO4FvDhbl9/,2020-07-31T03:12:04.105297Z,0.17,66,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bh1O7LAhX9O/,2020-07-31T03:11:53.809640Z,0.26,105,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bhv3fZyhPrW/,2020-07-31T03:11:51.865600Z,0.63,238,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BhfNNWdBJ26/,2020-07-31T03:11:49.782481Z,0.23,92,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BhTwgEFn_uv/,2020-07-31T03:11:42.479457Z,0.3,118,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BgvtVDUnO3t/,2020-07-31T03:11:36.491145Z,0.28,110,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BgtB3dcHnFC/,2020-07-31T03:11:35.692965Z,0.18,66,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BggJ2a_nii1/,2020-07-31T03:11:26.579076Z,0.28,102,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bgdy8wPhpId/,2020-07-16T03:30:21.183976Z,0.35,128,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BgZLu74HQRo/,2020-07-16T03:30:22.694418Z,0.3,121,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BgJMzLwnJg5/,2020-07-31T03:11:12.977869Z,0.15,63,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bfy4F1RHAwp/,2020-07-16T03:29:54.489736Z,0.39,151,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BfN-HCEncwd/,2020-07-16T04:25:12.767733Z,0.17,71,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BflYrkQHs5B/,2020-07-16T04:25:17.516846Z,0.21,80,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BfGCK-OHqph/,2020-07-31T03:10:33.828392Z,0.15,63,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Be5saDrnKVe/,2020-07-31T03:10:32.890031Z,0.15,64,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Be2sFEZneuM/,2020-07-31T03:10:30.432696Z,0.08,36,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bd2QfEOg8RC/,2020-07-31T03:10:25.742770Z,0.21,81,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BdcwfsQg4PO/,2020-07-31T03:10:24.931056Z,0.22,84,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bcj2M-1AaV0/,2020-07-31T03:10:15.767598Z,0.29,102,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BcXqtxKApIC/,2020-07-16T03:29:03.117993Z,0.11,45,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BbcRkVhAUP3/,2020-07-31T03:10:11.569328Z,0.13,52,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BbU10mHAAWC/,2020-07-31T03:10:08.584230Z,0.19,75,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BbCmqMog_Xk/,2020-07-31T03:10:05.574294Z,0.13,51,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BbCfyJIgrIj/,2020-07-31T03:10:01.399943Z,0.08,35,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BbCY7Yig6jY/,2020-07-31T03:10:00.409948Z,0.13,53,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BbCPIgyg8H9/,2020-07-31T03:09:59.577639Z,0.1,35,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9rDhbAisL/,2020-07-31T03:09:56.950265Z,0.13,53,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9j6zygD3f/,2020-07-31T03:09:56.117052Z,0.09,37,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9dEUlAr_X/,2020-07-31T03:09:55.210154Z,0.13,52,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9cIkBg8gM/,2020-07-31T03:09:53.870252Z,0.1,40,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9aYOzgKcL/,2020-07-31T03:09:52.903741Z,0.09,38,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9aRvJgs_T/,2020-07-31T03:09:51.770861Z,0.1,43,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9MQo2AdIw/,2020-07-31T03:09:49.315733Z,0.08,35,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9D5fsgQW4/,2020-07-31T03:09:48.501331Z,0.1,42,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Ba9Ci1-Aa8c/,2020-07-31T03:09:47.535038Z,0.1,43,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BawQTW1gqnb/,2020-07-31T03:09:43.924153Z,0.07,25,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BarWXqygISW/,2020-07-31T03:09:39.785959Z,0.19,63,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/Bal43r8AE-u/,2020-07-31T03:09:35.991833Z,0.12,46,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BaelFVGgZca/,2020-07-31T03:09:34.662060Z,0.11,46,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BaHDTeCA5Rb/,2020-07-31T03:09:24.077125Z,0.08,34,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BZ1VFTDAjjq/,2020-07-31T03:09:20.116395Z,0.11,47,Instagram,produtos específicos
Sonda Supermercados (@sondasupermercados),https://www.instagram.com/p/BX09gJDgHoR/,2020-07-31T03:08:56.690883Z,0.04,17,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBG0aWlgSE9/,2020-07-04T06:29:12.923457Z,0.07,91,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBGQdYrHUi3/,2020-07-04T06:29:16.891005Z,0.09,108,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBGKxfiAnRL/,2020-07-04T06:29:17.803925Z,0.05,70,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBF6rZOAvUX/,2020-07-16T02:38:17.753232Z,0.64,804,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBEfE3Bgq_j/,2020-07-31T02:18:30.533219Z,0.07,99,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBEVoT7Ag1I/,2020-07-31T02:18:29.600403Z,0.13,137,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBAvXBlgAfX/,2020-07-31T02:18:25.403159Z,0.11,152,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBDc65VgmnR/,2020-07-31T02:18:23.870335Z,0.06,80,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CBBWRbIAJ04/,2020-07-16T02:37:59.345686Z,0.57,722,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CA_GVTdADrJ/,2020-07-31T02:18:18.952850Z,0.07,98,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CA_CpIdAkkw/,2020-07-31T02:18:17.976313Z,0.1,136,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CA7j8pygu0x/,2020-07-31T02:18:08.753385Z,0.18,235,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CA2pQ87grhg/,2020-07-31T02:18:06.127995Z,0.13,179,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CA1H498Hpdl/,2020-07-31T02:17:59.307681Z,0.22,274,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CA0L_zEAGel/,2020-07-31T02:17:50.286320Z,0.16,207,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CA0HYAJg9Fx/,2020-07-31T02:17:48.439431Z,0.23,277,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CA0A4MWgSjs/,2020-07-16T02:37:27.823828Z,0.52,658,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAybvaAAwqw/,2020-07-31T02:17:43.515063Z,0.09,117,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAyQy6XgcGW/,2020-07-16T02:37:18.405425Z,0.09,119,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAyJS_SgJjX/,2020-07-31T02:17:28.041376Z,0.08,115,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAxahSwgkCu/,2020-07-16T02:37:05.673965Z,0.06,77,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAvq9moAKDA/,2020-07-31T02:17:14.893503Z,0.07,94,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAvRCxFgO84/,2020-07-31T02:17:11.318926Z,0.59,770,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAs3e8EgZFW/,2020-07-04T06:35:35.594231Z,0.63,775,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAqjOWrH5R5/,2020-07-31T02:16:57.560828Z,0.13,163,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAqZnDZgbyq/,2020-07-31T02:16:56.452427Z,0.09,111,Instagram,produtos específicos
Super Muffato (@super_muffato),https://www.instagram.com/p/CAp1oTSAWjU/,2020-07-31T02:16:50.347886Z,0.07,96,Instagram,produtos específicos
